ticker,form,filing_date,ret_21d,ret_21d_spy,ret_21d_excess,status
FBIN,10-K,2020-02-26,-0.3118129802451731,-0.15654607124964748,-0.15526690899552564,ok
ETN,10-K,2020-02-26,-0.1827195228700269,-0.15654607124964748,-0.02617345162037943,ok
ODFL,10-K,2020-02-26,0.023573142335753916,-0.15654607124964748,0.1801192135854014,ok
R,10-K,2020-02-27,-0.28211388093805745,-0.1431880020386299,-0.13892587889942754,ok
FTV,10-K,2020-02-27,-0.29364063825410736,-0.1431880020386299,-0.15045263621547744,ok
DE,10-Q,2020-02-27,-0.15550969467756315,-0.1431880020386299,-0.012321692638933235,ok
NLSN,10-K,2020-02-27,,-0.1431880020386299,,missing_price
CPRT,10-Q,2020-02-27,-0.1689324258751842,-0.1431880020386299,-0.025744423836554287,ok
AXON,10-K,2020-02-28,-0.10223605249204692,-0.11162973849354274,0.009393686001495816,ok
PWR,10-K,2020-02-28,-0.1998424746319557,-0.11162973849354274,-0.08821273613841296,ok
JBHT,10-K,2020-03-02,-0.044842552093239174,-0.1611968989247905,0.11635434683155133,ok
NDSN,10-Q,2020-03-05,-0.1093172525914996,-0.1746035905623895,0.0652863379708899,ok
ADT,10-K,2020-03-10,-0.09569267851963337,-0.044305798404549956,-0.05138688011508341,ok
FDX,10-Q,2020-03-17,0.2540018160149413,0.11052671446496976,0.14347510154997156,ok
INFO,10-Q,2020-03-24,,0.14776864950684865,,missing_price
CTAS,10-Q,2020-03-31,0.2806258517812181,0.1269833389477104,0.15364251283350772,ok
AYI,10-Q,2020-04-02,0.0722954355021761,0.12603694940703813,-0.05374151390486204,ok
FAST,10-Q,2020-04-17,0.09498936339967123,0.02916536964643468,0.06582399375323655,ok
KSU,10-Q,2020-04-17,,0.02916536964643468,,missing_price
LII,10-Q,2020-04-20,0.04569042632757214,0.03686256287820533,0.008827863449366813,ok
DOV,10-Q,2020-04-21,0.07726899111655516,0.08749647746084221,-0.010227486344287051,ok
EFX,10-Q,2020-04-21,0.1497236591419986,0.08749647746084221,0.062227181681156374,ok
DAL,10-Q,2020-04-22,0.030707830802198854,0.05653905580417384,-0.02583122500197499,ok
LMT,10-Q,2020-04-22,-0.03044174710813874,0.05653905580417384,-0.08698080291231258,ok
ALLE,10-Q,2020-04-23,-0.008829667516971895,0.05862120346096633,-0.06745087097793823,ok
CSX,10-Q,2020-04-23,0.11485253261636408,0.05862120346096633,0.05623132915539775,ok
UNP,10-Q,2020-04-23,0.08450976646722341,0.05862120346096633,0.02588856300625708,ok
EMR,10-Q,2020-04-24,0.11197618480198002,0.05693172755795839,0.05504445724402163,ok
LUV,10-Q,2020-04-28,0.09632886100626714,0.06033698022520961,0.03599188078105753,ok
MMM,10-Q,2020-04-28,0.004856292049101096,0.06033698022520961,-0.05548068817610852,ok
CMI,10-Q,2020-04-28,0.06268062122037565,0.06033698022520961,0.002343640995166041,ok
ROK,10-Q,2020-04-28,0.10944276286408972,0.06033698022520961,0.0491057826388801,ok
MAS,10-Q,2020-04-29,0.12409671399211941,0.037891045305141535,0.08620566868697788,ok
NSC,10-Q,2020-04-29,-0.005755746790209071,0.037891045305141535,-0.043646792095350606,ok
GD,10-Q,2020-04-29,0.0744967802105303,0.037891045305141535,0.036605734905388765,ok
GE,10-Q,2020-04-29,-0.001519666920024254,0.037891045305141535,-0.03941071222516579,ok
NOC,10-Q,2020-04-29,0.014447495799875032,0.037891045305141535,-0.023443549505266503,ok
BA,10-Q,2020-04-29,0.049280619449752594,0.037891045305141535,0.011389574144611059,ok
AAL,10-Q,2020-04-30,-0.074937598255848,0.05187956615988765,-0.12681716441573565,ok
PNR,10-Q,2020-04-30,0.1269153156687821,0.05187956615988765,0.07503574950889447,ok
NLSN,10-Q,2020-04-30,,0.05187956615988765,,missing_price
ETN,10-Q,2020-04-30,0.014848583182422548,0.05187956615988765,-0.0370309829774651,ok
FTV,10-Q,2020-04-30,-0.02752442469995775,0.05187956615988765,-0.0794039908598454,ok
HUBB,10-Q,2020-05-01,0.061606512792857115,0.08943052404067298,-0.02782401124781586,ok
HON,10-Q,2020-05-01,0.0888435241358545,0.08943052404067298,-0.0005869999048184749,ok
CHRW,10-Q,2020-05-01,0.16024250101493798,0.08943052404067298,0.070811976974265,ok
BLDR,10-Q,2020-05-01,0.3045243659918848,0.08943052404067298,0.21509384195121184,ok
FBIN,10-Q,2020-05-01,0.18949396205095703,0.08943052404067298,0.10006343801028406,ok
R,10-Q,2020-05-01,0.0730751394944611,0.08943052404067298,-0.016355384546211882,ok
PCAR,10-Q,2020-05-04,0.09660079687107737,0.10089263947798321,-0.004291842606905849,ok
AOS,10-Q,2020-05-05,0.19947792414514343,0.08794823921547179,0.11152968492967164,ok
TT,10-Q,2020-05-05,0.16942340049143412,0.08794823921547179,0.08147516127596233,ok
AME,10-Q,2020-05-05,0.16036430866626317,0.08794823921547179,0.07241606945079138,ok
LDOS,10-Q,2020-05-05,0.07649323530491237,0.08794823921547179,-0.011455003910559425,ok
ODFL,10-Q,2020-05-05,0.08102255987918183,0.08794823921547179,-0.006925679336289958,ok
J,10-Q,2020-05-06,0.1394925728047689,0.12344777116053085,0.01604480164423805,ok
CAT,10-Q,2020-05-06,0.25494597563212773,0.12344777116053085,0.13149820447159688,ok
RTX,10-Q,2020-05-07,0.31234698773188496,0.12347052241906442,0.18887646531282054,ok
ADT,10-Q,2020-05-07,0.5150980632621067,0.12347052241906442,0.3916275408430423,ok
FLS,10-Q,2020-05-07,0.22602978455483203,0.12347052241906442,0.1025592621357676,ok
EXPD,10-Q,2020-05-07,0.05484316498327613,0.12347052241906442,-0.0686273574357883,ok
HII,10-Q,2020-05-07,0.1947130855382535,0.12347052241906442,0.07124256311918908,ok
UPS,10-Q,2020-05-08,0.14901338036954836,0.09694279806467865,0.05207058230486972,ok
OTIS,10-Q,2020-05-08,0.14974429207406703,0.09694279806467865,0.05280149400938838,ok
PWR,10-Q,2020-05-08,0.20867301938286298,0.09694279806467865,0.11173022131818433,ok
ITW,10-Q,2020-05-08,0.10570798576375218,0.09694279806467865,0.008765187699073529,ok
AXON,10-Q,2020-05-08,0.1641704381813074,0.09694279806467865,0.06722764011662874,ok
CARR,10-Q,2020-05-11,0.20980916507585112,0.09059803306566794,0.11921113201018319,ok
ALK,10-Q,2020-05-14,0.4449120634915076,0.07748189195494382,0.36743017153656377,ok
IR,10-Q,2020-05-15,0.18735817857765213,0.09319525669173023,0.0941629218859219,ok
DE,10-Q,2020-05-28,-0.026900147997335422,-0.005280355514796997,-0.021619792482538425,ok
CPRT,10-Q,2020-05-28,-0.10659784231620606,-0.005280355514796997,-0.10131748680140906,ok
NDSN,10-Q,2020-06-05,-0.06793276185046981,-0.013087051927175186,-0.05484570992329463,ok
INFO,10-Q,2020-06-23,,0.034961773599355705,,missing_price
AYI,10-Q,2020-06-29,0.1508606553569336,0.06785830441502738,0.08300235094190622,ok
DAL,10-Q,2020-07-15,0.0034965311361880858,0.04654337267031439,-0.0430468415341263,ok
KSU,10-Q,2020-07-17,,0.05032346893369333,,missing_price
FAST,10-Q,2020-07-17,0.09740073135467298,0.05032346893369333,0.04707726242097965,ok
LII,10-Q,2020-07-20,0.09220465312991455,0.04415442650592971,0.04805022662398484,ok
LMT,10-Q,2020-07-21,0.039800639849880914,0.037598772387647195,0.0022018674622337198,ok
DOV,10-Q,2020-07-22,0.04563135206985702,0.03493838640980407,0.010692965660052955,ok
UAL,10-Q,2020-07-22,0.07514995753183196,0.03493838640980407,0.04021157112202789,ok
AAL,10-Q,2020-07-23,0.03313503606460677,0.05115214499068399,-0.01801710892607722,ok
PNR,10-Q,2020-07-23,0.08435445612377146,0.05115214499068399,0.03320231113308747,ok
UNP,10-Q,2020-07-23,0.09468574828485288,0.05115214499068399,0.04353360329416889,ok
ALLE,10-Q,2020-07-23,-0.022328151365836768,0.05115214499068399,-0.07348029635652076,ok
EFX,10-Q,2020-07-23,-0.09799604787433436,0.05115214499068399,-0.14914819286501835,ok
CSX,10-Q,2020-07-23,0.03634805047669465,0.05115214499068399,-0.014804094513989341,ok
HON,10-Q,2020-07-24,0.07254965510482436,0.06868621911757145,0.0038634359872529167,ok
CMI,10-Q,2020-07-28,0.07915365057605728,0.08219927174556285,-0.0030456211695055746,ok
ROK,10-Q,2020-07-28,0.05006041032068009,0.08219927174556285,-0.03213886142488276,ok
FTV,10-Q,2020-07-28,-0.0004224323702944899,0.08219927174556285,-0.08262170411585734,ok
MMM,10-Q,2020-07-28,0.06477726420205676,0.08219927174556285,-0.01742200754350609,ok
NSC,10-Q,2020-07-29,0.10928037125206735,0.0713888129607565,0.037891558291310856,ok
GD,10-Q,2020-07-29,0.02007502934624883,0.0713888129607565,-0.05131378361450767,ok
BA,10-Q,2020-07-29,0.049334393785965824,0.0713888129607565,-0.022054419174790674,ok
CTAS,10-K,2020-07-29,0.07514708496643507,0.0713888129607565,0.0037582720056785757,ok
GE,10-Q,2020-07-29,-0.01669204738540031,0.0713888129607565,-0.08808086034615681,ok
RTX,10-Q,2020-07-29,0.03288390379922901,0.0713888129607565,-0.03850490916152749,ok
ETN,10-Q,2020-07-29,0.061223271245538724,0.0713888129607565,-0.010165541715217774,ok
TT,10-Q,2020-07-29,0.07649148642511938,0.0713888129607565,0.0051026734643628835,ok
XYL,10-Q,2020-07-30,0.1014353545990121,0.0821705595152431,0.019264795083768993,ok
MAS,10-Q,2020-07-30,0.026477221254339378,0.0821705595152431,-0.055693338260903724,ok
FLS,10-Q,2020-07-30,0.019705999995564438,0.0821705595152431,-0.062464559519678664,ok
NOC,10-Q,2020-07-30,0.06189520322899833,0.0821705595152431,-0.020275356286244772,ok
FBIN,10-Q,2020-07-30,0.11248159208140551,0.0821705595152431,0.03031103256616241,ok
CARR,10-Q,2020-07-31,0.09581501552682115,0.06979659380483638,0.026018421721984764,ok
HUBB,10-Q,2020-07-31,0.08038922804434767,0.06979659380483638,0.01059263423951129,ok
TXT,10-Q,2020-07-31,0.12850586508330664,0.06979659380483638,0.058709271278470254,ok
R,10-Q,2020-07-31,0.13274928268194852,0.06979659380483638,0.06295268887711214,ok
CHRW,10-Q,2020-07-31,0.04886935706898754,0.06979659380483638,-0.020927236735848842,ok
OTIS,10-Q,2020-07-31,0.005747260102282548,0.06979659380483638,-0.06404933370255383,ok
BLDR,10-Q,2020-07-31,0.2925284993224444,0.06979659380483638,0.22273190551760802,ok
J,10-Q,2020-08-03,0.010386822576112342,0.0724169093362994,-0.062030086760187064,ok
PCAR,10-Q,2020-08-03,0.02050612958657605,0.0724169093362994,-0.05191077974972336,ok
AME,10-Q,2020-08-04,0.09090900720908168,0.08374231036460533,0.00716669684447635,ok
IR,10-Q,2020-08-04,0.1056661443304201,0.08374231036460533,0.021923833965814765,ok
VRSK,10-Q,2020-08-04,0.027008078090763776,0.08374231036460533,-0.056734232273841556,ok
LDOS,10-Q,2020-08-04,-0.00682791965967422,0.08374231036460533,-0.09057023002427955,ok
ALK,10-Q,2020-08-04,0.17988344375751475,0.08374231036460533,0.09614113339290942,ok
ADT,10-Q,2020-08-05,-0.19405334947720065,0.039986469724669016,-0.23403981920186967,ok
EMR,10-Q,2020-08-05,0.0700587520670759,0.039986469724669016,0.030072282342406886,ok
NLSN,10-Q,2020-08-05,,0.039986469724669016,,missing_price
AOS,10-Q,2020-08-05,0.01561851769652467,0.039986469724669016,-0.024367952028144346,ok
CAT,10-Q,2020-08-05,0.08735282197206562,0.039986469724669016,0.047366352247396604,ok
EXPD,10-Q,2020-08-06,0.03868450793155165,0.02464631848723342,0.014038189444318228,ok
ITW,10-Q,2020-08-06,0.03165707339059054,0.02464631848723342,0.007010754903357119,ok
ODFL,10-Q,2020-08-06,0.04923185506405492,0.02464631848723342,0.0245855365768215,ok
HII,10-Q,2020-08-06,-0.08781386456331897,0.02464631848723342,-0.11246018305055239,ok
AXON,10-Q,2020-08-07,-0.030162122819976434,-0.004064707430918912,-0.02609741538905752,ok
PH,10-K,2020-08-26,-0.04269990745482577,-0.050418856261125744,0.0077189488062999745,ok
DE,10-Q,2020-08-27,0.05752257667398597,-0.03675328810867917,0.09427586478266514,ok
NDSN,10-Q,2020-09-04,0.058112388416983185,-0.01838815569489738,0.07650054411188056,ok
FDX,10-Q,2020-09-15,0.1671946105017279,0.026906407532468535,0.14028820296925937,ok
FLR,10-K,2020-09-25,0.1897809870558851,0.032427857639661495,0.1573531294162236,ok
CPRT,10-K,2020-09-28,0.055953227271146266,0.012059106006328424,0.04389412126481784,ok
INFO,10-Q,2020-09-29,,-0.017179552780036023,,missing_price
CTAS,10-Q,2020-10-09,0.0817342689172984,0.022228282368001562,0.05950598654929684,ok
DAL,10-Q,2020-10-14,0.08249371364606306,0.015175188848849608,0.06731852479721345,ok
UAL,10-Q,2020-10-15,0.1383942095902715,0.030503676920409672,0.10789053266986182,ok
FAST,10-Q,2020-10-16,0.08001711289088709,0.04399741687150471,0.036019696019382375,ok
KSU,10-Q,2020-10-16,,0.04399741687150471,,missing_price
LII,10-Q,2020-10-19,0.07412432578646522,0.0544134855837306,0.019710840202734614,ok
DOV,10-Q,2020-10-20,0.08858542679606507,0.037567776806026076,0.051017649990038993,ok
PNR,10-Q,2020-10-20,0.027228131211093798,0.037567776806026076,-0.010339645594932279,ok
NOC,10-Q,2020-10-22,0.011320546731137915,0.03110780918765288,-0.019787262456514965,ok
SNA,10-Q,2020-10-22,0.027862196091475333,0.03110780918765288,-0.0032456130961775465,ok
EFX,10-Q,2020-10-22,0.10096252754877533,0.03110780918765288,0.06985471836112245,ok
CSX,10-Q,2020-10-22,0.12002909657471084,0.03110780918765288,0.08892128738705796,ok
AAL,10-Q,2020-10-22,-0.04714828163838203,0.03110780918765288,-0.07825609082603491,ok
FLR,10-Q,2020-10-22,0.2988314702983774,0.03110780918765288,0.26772366111072454,ok
ALLE,10-Q,2020-10-22,0.10816901900282017,0.03110780918765288,0.07706120981516729,ok
LMT,10-Q,2020-10-22,-0.0025479192585097232,0.03110780918765288,-0.0336557284461626,ok
AYI,10-K,2020-10-23,0.21079303266099458,0.0337787841616457,0.17701424849934888,ok
CMI,10-Q,2020-10-27,0.054372504272512945,0.07226072967997621,-0.017888225407463265,ok
FTV,10-Q,2020-10-27,0.13022766379848583,0.07226072967997621,0.057966934118509617,ok
MMM,10-Q,2020-10-27,0.10943431365091394,0.07226072967997621,0.03717358397093773,ok
LUV,10-Q,2020-10-27,0.20886530674105486,0.07226072967997621,0.13660457706107865,ok
RTX,10-Q,2020-10-27,0.3151649337405191,0.07226072967997621,0.24290420406054292,ok
SWK,10-Q,2020-10-27,0.12079854863840356,0.07226072967997621,0.04853781895842735,ok
NSC,10-Q,2020-10-28,0.23041617949307502,0.11329819727878165,0.11711798221429337,ok
TT,10-Q,2020-10-28,0.1224968156484878,0.11329819727878165,0.009198618369706146,ok
MAS,10-Q,2020-10-28,0.008740691165078918,0.11329819727878165,-0.10455750611370274,ok
URI,10-Q,2020-10-28,0.36420070971732654,0.11329819727878165,0.2509025124385449,ok
BA,10-Q,2020-10-28,0.46145538606724434,0.11329819727878165,0.3481571887884627,ok
GD,10-Q,2020-10-28,0.14822912496645646,0.11329819727878165,0.034930927687674806,ok
HUBB,10-Q,2020-10-28,0.13154422551094735,0.11329819727878165,0.0182460282321657,ok
OTIS,10-Q,2020-10-28,0.14498614183171732,0.11329819727878165,0.031687944552935665,ok
GE,10-Q,2020-10-28,0.40161712551682127,0.11329819727878165,0.2883189282380396,ok
R,10-Q,2020-10-28,0.24273898523027126,0.11329819727878165,0.1294407879514896,ok
CARR,10-Q,2020-10-29,0.11740557240035465,0.0972180364723223,0.020187535928032352,ok
TXT,10-Q,2020-10-29,0.3237449392188201,0.0972180364723223,0.22652690274649778,ok
XYL,10-Q,2020-10-29,0.10802585398093512,0.0972180364723223,0.010807817508612816,ok
AME,10-Q,2020-10-29,0.19836177455879578,0.0972180364723223,0.10114373808647348,ok
WAB,10-Q,2020-10-29,0.2498614870100646,0.0972180364723223,0.1526434505377423,ok
FBIN,10-Q,2020-10-29,0.022683461970846253,0.0972180364723223,-0.07453457450147605,ok
BLDR,10-Q,2020-10-30,0.18580862078798543,0.12090441276201735,0.06490420802596808,ok
CHRW,10-Q,2020-10-30,0.06106533531770619,0.12090441276201735,-0.05983907744431116,ok
ITW,10-Q,2020-10-30,0.07239142991921566,0.12090441276201735,-0.0485129828428017,ok
HON,10-Q,2020-10-30,0.2559365257663253,0.12090441276201735,0.13503211300430795,ok
VNT,10-Q,2020-10-30,0.14822575832415974,0.12090441276201735,0.027321345562142385,ok
PWR,10-Q,2020-11-02,0.031903486093918465,0.1108113410140279,-0.07890785492010943,ok
LDOS,10-Q,2020-11-02,0.20261261137629738,0.1108113410140279,0.09180127036226948,ok
PCAR,10-Q,2020-11-02,-0.015415575234778878,0.1108113410140279,-0.12622691624880678,ok
NLSN,10-Q,2020-11-02,,0.1108113410140279,,missing_price
IR,10-Q,2020-11-03,0.1473547259756356,0.09124143824992714,0.05611328772570845,ok
ETN,10-Q,2020-11-03,0.056541527733315,0.09124143824992714,-0.03469991051661214,ok
CAT,10-Q,2020-11-04,0.17380667639045955,0.07658474083281264,0.09722193555764691,ok
EXPD,10-Q,2020-11-04,0.042097596898891476,0.07658474083281264,-0.03448714393392116,ok
VRSK,10-Q,2020-11-04,-0.003615085966940268,0.07658474083281264,-0.0801998267997529,ok
HII,10-Q,2020-11-05,0.12760742888210563,0.05382030015405359,0.07378712872805204,ok
ALK,10-Q,2020-11-05,0.30193971220553184,0.05382030015405359,0.24811941205147825,ok
ADT,10-Q,2020-11-05,0.12621355970265502,0.05382030015405359,0.07239325954860143,ok
ODFL,10-Q,2020-11-06,0.015820398549496684,0.0571453967572928,-0.041324998207796115,ok
AXON,10-Q,2020-11-06,0.024227109139615344,0.0571453967572928,-0.032918287617677455,ok
AOS,10-Q,2020-11-06,0.0280422922948389,0.0571453967572928,-0.0291031044624539,ok
FLR,10-Q,2020-11-12,0.25688078210626997,0.03241700432442984,0.22446377778184012,ok
FLS,10-Q,2020-11-13,0.15918908898266992,0.032086276822377746,0.12710281216029218,ok
EMR,10-K,2020-11-16,0.04218487186208719,0.020961907116279876,0.021222964745807316,ok
JCI,10-K,2020-11-16,0.009039083560083538,0.020961907116279876,-0.011922823556196338,ok
CPRT,10-Q,2020-11-20,0.07486677385720375,0.037923896265220414,0.036942877591983336,ok
J,10-K,2020-11-24,-0.0023249802089349014,0.020243746062915013,-0.022568726271849915,ok
FLR,10-Q,2020-12-10,0.07897664696588347,0.03723328396588754,0.041743362999995925,ok
DE,10-K,2020-12-17,0.14090842711147067,0.03569351134430532,0.10521491576716535,ok
FDX,10-Q,2020-12-17,-0.13789097211393664,0.03569351134430532,-0.17358448345824196,ok
NDSN,10-K,2020-12-18,-0.033361795906619585,0.04079332776800393,-0.07415512367462351,ok
AYI,10-Q,2021-01-07,0.03082425875326411,0.03009752785644726,0.0007267308968168518,ok
CTAS,10-Q,2021-01-08,-0.0023133784626258036,0.023579667329186593,-0.025893045791812397,ok
INFO,10-K,2021-01-22,,0.012066506415182587,,missing_price
ROK,10-Q,2021-01-26,0.004188860207445355,-0.0038042739390710123,0.007993134146516367,ok
URI,10-K,2021-01-27,0.2586448956808787,0.015891711433414057,0.24275318424746462,ok
NOC,10-K,2021-01-28,0.006300559705619824,0.03164469238823808,-0.02534413268261826,ok
LMT,10-K,2021-01-28,0.02469086510545626,0.03164469238823808,-0.0069538272827818215,ok
KSU,10-K,2021-01-29,,0.04450510337765179,,missing_price
BA,10-K,2021-02-01,0.16707517275607997,0.013794707104910264,0.1532804656511697,ok
MMM,10-K,2021-02-04,0.04621321288844582,-0.011574693299833072,0.05778790618827889,ok
NSC,10-K,2021-02-04,0.05558484603113212,-0.011574693299833072,0.06715953933096519,ok
UNP,10-K,2021-02-05,0.041513652543623714,-0.001392742627874366,0.04290639517149808,ok
FAST,10-K,2021-02-08,-0.02780716057313004,-0.0023814190045876593,-0.02542574156854238,ok
RTX,10-K,2021-02-08,0.06264413338058028,-0.0023814190045876593,0.06502555238516794,ok
LUV,10-K,2021-02-08,0.12002300255917997,-0.0023814190045876593,0.12240442156376763,ok
J,10-Q,2021-02-09,0.11816934814822577,0.008404857290249756,0.10976449085797602,ok
MAS,10-K,2021-02-09,0.013501269208471944,0.008404857290249756,0.005096411918222188,ok
GD,10-K,2021-02-09,0.06494365719147854,0.008404857290249756,0.05653879990122879,ok
TT,10-K,2021-02-09,0.12245306102452691,0.008404857290249756,0.11404820373427715,ok
CARR,10-K,2021-02-09,0.0531544769720953,0.008404857290249756,0.04474961968184554,ok
CMI,10-K,2021-02-10,0.12381326176212015,0.010203131507019014,0.11361013025510114,ok
CSX,10-K,2021-02-10,0.06750161757492723,0.010203131507019014,0.057298486067908216,ok
HUBB,10-K,2021-02-11,0.1624601012602498,0.014589040969805733,0.14787106029044406,ok
SNA,10-K,2021-02-11,0.18229707397436057,0.014589040969805733,0.16770803300455484,ok
HII,10-K,2021-02-11,0.16981777768980644,0.014589040969805733,0.1552287367200007,ok
GE,10-K,2021-02-12,0.12188392092838018,0.008328133557877093,0.11355578737050309,ok
DOV,10-K,2021-02-12,0.10891209037710103,0.008328133557877093,0.10058395681922394,ok
AOS,10-K,2021-02-12,0.08712933859442318,0.008328133557877093,0.07880120503654608,ok
DAL,10-K,2021-02-12,0.14091041903173585,0.008328133557877093,0.13258228547385875,ok
ITW,10-K,2021-02-12,0.087272438078148,0.008328133557877093,0.0789443045202709,ok
HON,10-K,2021-02-12,0.0450827550463373,0.008328133557877093,0.036754621488460204,ok
LII,10-K,2021-02-16,0.04659297858074862,0.01264344903702841,0.033949529543720214,ok
PNR,10-K,2021-02-16,0.11911723719715983,0.01264344903702841,0.10647378816013142,ok
ALLE,10-K,2021-02-16,0.11952159799753459,0.01264344903702841,0.10687814896050618,ok
PCAR,10-K,2021-02-17,-0.009682374073635813,-0.002319352840736477,-0.007363021232899336,ok
CAT,10-K,2021-02-17,0.14028661788252106,-0.002319352840736477,0.14260597072325754,ok
AAL,10-K,2021-02-17,0.37298505153923256,-0.002319352840736477,0.37530440437996904,ok
AME,10-K,2021-02-18,0.01688466371777886,9.128635357713577e-05,0.016793377364201723,ok
SWK,10-K,2021-02-18,0.14789921418033036,9.128635357713577e-05,0.14780792782675323,ok
TXT,10-K,2021-02-19,0.07145532561691215,0.009860527338175551,0.061594798278736596,ok
EXPD,10-K,2021-02-19,0.1030606612783802,0.009860527338175551,0.09320013394020465,ok
WAB,10-K,2021-02-19,0.006895691158600892,0.009860527338175551,-0.002964836179574659,ok
R,10-K,2021-02-19,0.09615681095840767,0.009860527338175551,0.08629628362023212,ok
CHRW,10-K,2021-02-19,0.0587936022014095,0.009860527338175551,0.04893307486323395,ok
UPS,10-K,2021-02-22,-0.010767142217592007,0.009678143343967216,-0.020445285561559223,ok
FLS,10-K,2021-02-23,-0.04374211424516239,0.0033269467160386146,-0.047069060961201004,ok
JBHT,10-K,2021-02-23,0.1039375611504354,0.0033269467160386146,0.10061061443439678,ok
RSG,10-K,2021-02-23,0.10409149953781682,0.0033269467160386146,0.10076455282177821,ok
LDOS,10-K,2021-02-23,0.01830960733377096,0.0033269467160386146,0.014982660617732346,ok
VRSK,10-K,2021-02-23,-0.04387826938812145,0.0033269467160386146,-0.047205216104160064,ok
CPRT,10-Q,2021-02-24,-0.04567651532089556,-0.002025865352929257,-0.043650649967966304,ok
ODFL,10-K,2021-02-24,0.0674621429250406,-0.002025865352929257,0.06948800827796986,ok
FBIN,10-K,2021-02-24,0.04299400801899744,-0.002025865352929257,0.0450198733719267,ok
ETN,10-K,2021-02-24,0.029222658525663858,-0.002025865352929257,0.031248523878593115,ok
EFX,10-K,2021-02-25,0.11620814284424408,0.03909440529303354,0.07711373755121054,ok
NLSN,10-K,2021-02-25,,0.03909440529303354,,missing_price
ADT,10-K,2021-02-25,-0.1303122689275803,0.03909440529303354,-0.16940667422061384,ok
VNT,10-K,2021-02-25,-0.02162339669317237,0.03909440529303354,-0.06071780198620591,ok
DE,10-Q,2021-02-25,0.06970669630375914,0.03909440529303354,0.0306122910107256,ok
FLR,10-K,2021-02-26,0.2925408218182901,0.043948387689005664,0.24859243412928445,ok
IR,10-K,2021-02-26,0.07013370386860673,0.043948387689005664,0.02618531617960107,ok
BLDR,10-K,2021-02-26,0.03443489364470742,0.043948387689005664,-0.009513494044298243,ok
FTV,10-K,2021-02-26,0.0698876383333844,0.043948387689005664,0.025939250644378742,ok
ALK,10-K,2021-02-26,0.038142163718460464,0.043948387689005664,-0.005806223970545199,ok
ROL,10-K,2021-02-26,0.03044944476401934,0.043948387689005664,-0.013498942924986324,ok
AXON,10-K,2021-02-26,-0.18834973191316295,0.043948387689005664,-0.23229811960216862,ok
XYL,10-K,2021-02-26,0.0473081312181296,0.043948387689005664,0.0033597435291239375,ok
LHX,10-K,2021-03-01,0.10589545915175935,0.016537779906286465,0.08935767924547289,ok
PWR,10-K,2021-03-01,0.02182065366033381,0.016537779906286465,0.005282873754047346,ok
UAL,10-K,2021-03-01,0.09191516760373974,0.016537779906286465,0.07537738769745328,ok
NDSN,10-Q,2021-03-04,0.0577109931537414,0.08226986115492618,-0.024558868001184786,ok
FDX,10-Q,2021-03-18,0.07491164588898025,0.06409006761618374,0.010821578272796506,ok
INFO,10-Q,2021-03-23,,0.0584596171070515,,missing_price
AYI,10-Q,2021-03-31,0.1252228118497174,0.05291068064217619,0.07231213120754121,ok
CTAS,10-Q,2021-04-06,-0.0008026085005243822,0.02371239171875228,-0.02451500021927666,ok
DAL,10-Q,2021-04-15,-0.010892880086866952,0.0017071295361617,-0.012600009623028652,ok
KSU,10-Q,2021-04-16,,-0.004170084923758366,,missing_price
FAST,10-Q,2021-04-16,0.0677081107785924,-0.004170084923758366,0.07187819570235077,ok
DOV,10-Q,2021-04-20,0.01732684231851289,-0.003178637682660357,0.02050548000117325,ok
LMT,10-Q,2021-04-21,0.0027892222712402326,-0.0018989704192301504,0.004688192690470383,ok
CSX,10-Q,2021-04-21,-0.04294459582587851,-0.0018989704192301504,-0.041045625406648356,ok
UAL,10-Q,2021-04-22,0.08367627983357973,0.006476349759877653,0.07719993007370207,ok
AAL,10-Q,2021-04-22,0.12456402780338438,0.006476349759877653,0.11808767804350673,ok
ALLE,10-Q,2021-04-22,0.014908909040980856,0.006476349759877653,0.008432559281103202,ok
UNP,10-Q,2021-04-22,0.01624029345350353,0.006476349759877653,0.009763943693625876,ok
EFX,10-Q,2021-04-22,0.07099959287388513,0.006476349759877653,0.06452324311400748,ok
PNR,10-Q,2021-04-22,0.05918981852331817,0.006476349759877653,0.05271346876344052,ok
HON,10-Q,2021-04-23,0.006481041664752496,0.005831078866878059,0.0006499627978744371,ok
LII,10-Q,2021-04-26,0.03630201983866255,0.0015086117432323576,0.03479340809543019,ok
LUV,10-Q,2021-04-27,-0.019070532479823044,0.0037122468244152884,-0.022782779304238332,ok
MMM,10-Q,2021-04-27,0.04429637490697247,0.0037122468244152884,0.04058412808255718,ok
GE,10-Q,2021-04-27,-0.006671693417600877,0.0037122468244152884,-0.010383940242016165,ok
SWK,10-Q,2021-04-28,0.037908704358037726,0.004528112755487923,0.0333805916025498,ok
BA,10-Q,2021-04-28,0.06472432599942435,0.004528112755487923,0.060196213243936425,ok
R,10-Q,2021-04-28,0.07529939149303932,0.004528112755487923,0.0707712787375514,ok
GD,10-Q,2021-04-28,0.029201960865349097,0.004528112755487923,0.024673848109861174,ok
NSC,10-Q,2021-04-28,-0.013351889842382891,0.004528112755487923,-0.017880002597870814,ok
HUBB,10-Q,2021-04-28,-0.003409749488973768,0.004528112755487923,-0.00793786224446169,ok
